Country,City,Year,AQI,PM2.5,PM10,Deforestation_Rate_%,Afforestation_Rate_%,Vehicles_Increase_%,Industries_Increase_%,Env_Budget_Million_USD,Population_Density_Per_SqKm,CO2_Emissions_MT,Green_Space_Ratio_%,Avg_Life_Expectancy_Index,Region,Income group,Population_Density_Category,AQI_category,Decade,CO2_per_Population,PM_Ratio,Net_Forest_Change_%,Pollution_Health_Impact
Brazil,Rio de Janeiro,2020,90.28,40.82,86.15,2.11,1.71,5.47,7.98,237.19,4909.07,145.14,38.11,79.46,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.0295596600455798,0.4738247243180499,-0.3999999999999999,1.1220482227193638
Brazil,Rio de Janeiro,2020,94.99,41.79,92.21,1.72,1.47,5.47,5.39,222.4,4265.73,149.38,38.41,79.11,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.03501041781411057,0.4532046415790045,-0.25,1.1857446011733865
Brazil,Rio de Janeiro,2020,78.02,50.32,74.75,3.77,1.05,7.49,7.98,316.77,605.42,184.75,38.77,80.43,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.3046568384947726,0.6731772575250836,-2.7199999999999998,0.9581235416922509
Brazil,Rio de Janeiro,2020,99.39,48.2,98.75,2.92,2.17,8.93,7.86,243.65,4350.91,193.67,39.24,78.86,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.044502298990558166,0.48810126582278485,-0.75,1.2445529676934637
Brazil,Rio de Janeiro,2020,102.95,60.99,82.27,2.3,1.79,6.93,7.2,126.55,120.41,153.08,42.94,78.39,Latin America & Caribbean,Upper middle income,Moderate,Sensitive,2020s,1.260851659665596,0.7413394919168592,-0.5099999999999998,1.2967628164756266
Brazil,Rio de Janeiro,2020,59.56,35.33,51.43,1.87,2.45,8.75,3.01,414.63,809.97,149.92,44.67,81.86,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.18486503816417374,0.6869531401905502,0.5800000000000001,0.7188027999034516
Brazil,Rio de Janeiro,2020,85.15,57.37,71.78,1.17,1.81,4.85,7.01,125.41,1963.75,151.75,42.29,79.57,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.07723628960427535,0.7992477013095569,0.6400000000000001,1.0568449795209136
Brazil,Rio de Janeiro,2020,80.59,39.99,57.14,0.55,1.84,5.35,6.61,213.63,1223.37,150.34,43.75,80.05,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.12278967959031993,0.69985999299965,1.29,0.9943244910549045
Brazil,Rio de Janeiro,2020,109.92,65.85,100.1,3.22,1.48,8.57,3.15,162.65,2204.09,117.95,39.0,78.0,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.05348988023164587,0.6578421578421578,-1.7400000000000002,1.391392405063291
Brazil,Rio de Janeiro,2020,107.18,63.44,92.8,3.09,2.28,3.08,6.82,264.41,3624.51,128.11,40.12,78.38,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.035335718285151606,0.6836206896551724,-0.81,1.3502141597379693
Brazil,Rio de Janeiro,2020,45.32,27.87,40.58,1.69,2.15,5.77,5.75,425.29,1947.98,122.97,42.81,82.83,Latin America & Caribbean,Upper middle income,High,Good,2020s,0.06309454176030539,0.6867915229176935,0.45999999999999996,0.5406179172134081
Brazil,Rio de Janeiro,2020,62.95,29.13,61.48,0.55,2.74,3.71,3.56,209.42,1177.43,105.76,46.5,81.22,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.08974652715901665,0.47381262199089136,2.1900000000000004,0.7656288007783995
Brazil,Rio de Janeiro,2020,97.15,62.03,78.45,1.38,2.11,6.43,2.13,216.64,1991.29,111.63,42.95,78.96,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.05603099950308439,0.7906947100063735,0.73,1.214982491245623
Brazil,Rio de Janeiro,2020,84.69,36.67,91.19,3.71,1.13,4.61,4.84,201.06,4324.65,106.86,35.36,79.76,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.024703801740778845,0.4021274262528786,-2.58,1.0486627043090637
Brazil,Rio de Janeiro,2020,134.74,83.99,99.54,2.61,1.35,8.28,6.28,458.54,4789.92,150.12,36.65,76.93,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.031334274001653124,0.8437813944143057,-1.2599999999999998,1.7289875529321186
Brazil,Rio de Janeiro,2020,64.22,27.13,57.1,0.63,1.66,8.08,7.26,228.91,146.5,180.55,44.19,81.18,Latin America & Caribbean,Upper middle income,Moderate,Moderate,2020s,1.2240677966101696,0.4751313485113835,1.0299999999999998,0.7814553419323436
Brazil,Rio de Janeiro,2020,63.42,28.79,59.45,0.68,1.87,8.54,3.61,357.04,385.92,128.11,44.53,81.49,Latin America & Caribbean,Upper middle income,Moderate,Moderate,2020s,0.3311020365967125,0.48427249789739274,1.19,0.7688204630864348
Brazil,Rio de Janeiro,2020,79.06,38.9,77.47,2.11,2.82,9.84,2.55,265.4,488.18,140.36,45.87,80.26,Latin America & Caribbean,Upper middle income,Moderate,Moderate,2020s,0.2869291467353531,0.5021298567187298,0.71,0.9729264090573467
Brazil,Rio de Janeiro,2020,96.28,53.92,94.06,2.86,0.75,9.72,2.69,263.86,1476.49,157.09,37.9,79.11,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.10632220861054897,0.5732511163087392,-2.11,1.2018474597428537
Brazil,Rio de Janeiro,2020,101.92,63.35,90.13,2.65,2.55,9.84,4.45,311.85,1680.07,170.04,43.33,78.83,Latin America & Caribbean,Upper middle income,High,Sensitive,2020s,0.10114986288494827,0.7028736269832465,-0.10000000000000009,1.276713015157209
Brazil,Rio de Janeiro,2021,102.18,44.38,105.01,2.95,2.42,4.53,5.38,167.12,3380.35,145.39,40.92,78.52,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.04299761929406894,0.42262641653175886,-0.5300000000000002,1.284959758551308
Brazil,Rio de Janeiro,2021,130.83,56.69,106.1,2.96,2.02,6.45,2.22,102.85,4839.75,113.5,38.24,76.48,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.023446779941124825,0.5343072573044297,-0.94,1.6885647909137842
Brazil,Rio de Janeiro,2021,15.0,7.94,14.64,2.44,2.83,4.84,2.72,397.14,176.01,115.95,45.86,84.79,Latin America & Caribbean,Upper middle income,Moderate,Good,2020s,0.6550477374159652,0.5423497267759563,0.3900000000000001,0.17484555309476627
Brazil,Rio de Janeiro,2021,79.89,35.33,68.56,1.43,0.62,5.08,6.01,484.5,464.25,132.03,39.98,80.64,Latin America & Caribbean,Upper middle income,Moderate,Moderate,2020s,0.28378291241268133,0.5153150525087514,-0.8099999999999999,0.9785644292013719
Brazil,Rio de Janeiro,2021,80.98,46.51,84.51,2.45,1.33,7.84,7.36,250.95,1492.18,175.65,40.05,80.1,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.11763484643512503,0.5503490711158442,-1.12,0.9985203452527744
Brazil,Rio de Janeiro,2021,111.13,70.06,85.66,2.72,2.71,6.54,6.48,485.39,2096.79,149.52,43.31,78.56,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.07127500846128546,0.8178846602848471,-0.010000000000000231,1.396807440925088
Brazil,Rio de Janeiro,2021,72.29,35.25,51.47,2.37,2.56,9.45,6.43,223.18,543.14,179.69,44.76,80.63,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.3302275149777631,0.6848649698853702,0.18999999999999995,0.8855812813916454
Brazil,Rio de Janeiro,2021,70.99,29.92,77.67,2.22,1.88,4.8,5.21,420.58,3799.33,143.98,39.64,81.11,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.03788618356826907,0.38521951847560193,-0.3400000000000003,0.8645719157228108
Brazil,Rio de Janeiro,2021,79.66,42.88,87.56,2.1,0.82,5.28,6.85,362.37,1473.0,160.73,38.89,80.41,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.10904341926729985,0.4897213339424395,-1.2800000000000002,0.9785038693035254
Brazil,Rio de Janeiro,2021,60.22,32.79,54.1,0.8,2.65,5.92,7.0,208.94,3732.55,155.74,43.42,81.4,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.041713650547066466,0.6060998151571164,1.8499999999999999,0.7308252427184465
Brazil,Rio de Janeiro,2021,112.77,50.05,79.88,3.5,1.85,5.75,7.77,364.11,3385.99,147.97,38.68,78.21,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.043687758156947615,0.6265648472709063,-1.65,1.4236838782981946
Brazil,Rio de Janeiro,2021,52.72,28.38,53.12,1.58,2.12,5.72,2.01,287.08,3032.93,89.9,41.74,82.06,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.029631534016935135,0.5342620481927711,0.54,0.6347218877919576
Brazil,Rio de Janeiro,2021,91.08,62.95,79.33,2.93,1.37,9.53,7.71,437.73,3944.52,203.77,37.24,79.8,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.0516459173949188,0.7935207361653851,-1.56,1.1272277227722773
Brazil,Rio de Janeiro,2021,85.88,36.49,76.37,1.17,0.61,5.96,2.4,217.81,3339.41,97.65,37.32,79.71,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.029232938471624743,0.4778054209768234,-0.5599999999999999,1.0640564985751455
Brazil,Rio de Janeiro,2021,88.64,45.02,94.71,1.51,2.06,8.69,2.19,437.31,2692.94,133.02,41.98,79.97,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.04937749170360142,0.47534579241896324,0.55,1.0947264418920588
Brazil,Rio de Janeiro,2021,86.09,38.37,68.12,2.93,2.11,6.37,7.33,238.43,489.48,140.36,42.91,79.74,Latin America & Caribbean,Upper middle income,Moderate,Moderate,2020s,0.2861686511172729,0.5632706987668818,-0.8200000000000003,1.0662620757988606
Brazil,Rio de Janeiro,2021,110.34,64.41,113.92,1.3,2.36,7.68,4.92,123.6,3429.68,150.93,42.36,77.89,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.04399419357095387,0.5653967696629213,1.0599999999999998,1.398656356952719
Brazil,Rio de Janeiro,2021,84.81,53.38,67.85,0.53,1.71,5.09,3.96,218.33,342.51,97.22,44.26,79.78,Latin America & Caribbean,Upper middle income,Moderate,Moderate,2020s,0.2830194171930948,0.786735445836404,1.18,1.0498885862837337
Brazil,Rio de Janeiro,2021,62.47,30.36,56.76,3.24,1.21,7.45,4.65,388.39,3492.58,140.07,36.89,81.61,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.040093543013184185,0.5348837209302326,-2.0300000000000002,0.756203849412904
Brazil,Rio de Janeiro,2021,53.39,29.51,53.71,1.05,1.9,3.78,2.47,357.15,1171.34,78.26,43.47,82.16,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.06675537813262365,0.5494321355427295,0.8499999999999999,0.642015392015392
Brazil,Rio de Janeiro,2021,78.73,48.4,70.05,2.83,1.98,5.46,2.84,117.64,1824.67,107.95,41.29,79.99,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.05912897730696128,0.6909350463954318,-0.8500000000000001,0.9720953204099273
Brazil,Rio de Janeiro,2021,40.8,22.95,34.9,2.87,1.25,4.29,4.94,260.22,153.78,98.65,40.74,82.8,Latin America & Caribbean,Upper middle income,Moderate,Good,2020s,0.6373562475772064,0.6575931232091691,-1.62,0.48687350835322196
Brazil,Rio de Janeiro,2021,96.06,39.79,93.06,1.41,2.07,8.67,5.37,112.81,232.47,142.66,44.57,78.82,Latin America & Caribbean,Upper middle income,Moderate,Moderate,2020s,0.6110421039105667,0.42757360842467224,0.6599999999999999,1.2034577800050115
Brazil,Rio de Janeiro,2021,56.38,26.26,61.58,0.71,1.05,6.65,5.76,373.1,3253.01,139.56,39.18,81.99,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.04288862050208819,0.4264371549204288,0.3400000000000001,0.6793589589107122
Brazil,Rio de Janeiro,2021,53.73,36.6,54.17,0.69,1.63,7.42,2.26,212.22,3044.99,105.18,41.16,81.84,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.03453064520894685,0.6756507291858963,0.94,0.6485997102848865
Brazil,Rio de Janeiro,2021,46.84,21.37,50.1,1.8,2.53,3.44,4.01,489.01,3755.15,110.78,42.02,82.86,Latin America & Caribbean,Upper middle income,Very High,Good,2020s,0.029492964870944983,0.42654690618762475,0.7299999999999998,0.5585499642260912
Brazil,Rio de Janeiro,2021,113.25,51.44,80.12,2.98,2.35,9.58,2.51,132.41,1221.48,140.22,42.86,77.71,Latin America & Caribbean,Upper middle income,High,Sensitive,2020s,0.11470126300634775,0.6420369445831252,-0.6299999999999999,1.4388260703849576
Brazil,Rio de Janeiro,2021,41.44,19.81,34.81,2.03,0.76,3.01,5.67,404.19,1243.21,120.72,39.02,83.05,Latin America & Caribbean,Upper middle income,High,Good,2020s,0.0970254217535625,0.5690893421430623,-1.2699999999999998,0.49303985722784055
Brazil,Rio de Janeiro,2021,132.27,55.19,99.87,2.68,1.79,9.26,4.09,291.44,4258.31,160.01,38.44,76.76,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.03756711767868504,0.5526184039251025,-0.8900000000000001,1.7010030864197532
Brazil,Rio de Janeiro,2021,110.04,72.64,119.45,2.83,1.53,9.35,3.56,204.45,3285.76,146.6,38.48,78.07,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.044603195852450435,0.6081205525324404,-1.3,1.3916782597698245
Brazil,Rio de Janeiro,2021,55.18,34.4,47.65,0.87,2.84,5.56,6.89,285.05,4497.48,161.85,43.16,81.89,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.03597881951236862,0.7219307450157397,1.9699999999999998,0.6657015321510436
Brazil,Rio de Janeiro,2021,74.07,32.43,54.19,1.41,2.17,9.06,7.66,232.59,2452.34,165.53,42.65,80.53,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.06747128404542378,0.5984498985052593,0.76,0.908499938672881
Brazil,Rio de Janeiro,2021,101.23,60.4,86.26,1.23,1.87,5.48,2.39,112.44,4396.3,118.11,40.0,78.48,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.026859663884656493,0.7002086714583816,0.6400000000000001,1.2736537493709108
Brazil,Rio de Janeiro,2021,24.38,15.95,26.66,0.6,0.52,3.19,3.85,303.08,1220.06,106.36,39.73,83.98,Latin America & Caribbean,Upper middle income,High,Good,2020s,0.08710464678230391,0.5982745686421606,-0.07999999999999996,0.2868910331842786
Brazil,Rio de Janeiro,2021,107.47,57.51,108.65,2.69,2.38,4.29,7.32,113.51,1275.21,130.64,43.17,78.06,Latin America & Caribbean,Upper middle income,High,Sensitive,2020s,0.10236559813823742,0.5293143120110446,-0.31000000000000005,1.3593473311409057
Brazil,Rio de Janeiro,2021,102.09,45.47,80.74,1.88,0.97,5.17,6.62,124.18,2235.03,131.1,38.79,78.44,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.05863069815700146,0.5631657171166708,-0.9099999999999999,1.2851208459214503
Brazil,Rio de Janeiro,2021,117.45,48.72,87.45,2.12,1.46,8.46,3.03,253.21,3859.62,135.24,38.39,77.68,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.03503064274650186,0.5571183533447684,-0.6600000000000001,1.4927554651753938
Brazil,Rio de Janeiro,2021,110.87,72.89,104.47,2.77,1.85,7.6,6.15,385.39,2375.09,171.71,40.42,78.38,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.07226578117832237,0.6977122618933665,-0.9199999999999999,1.3966994205089445
Brazil,Rio de Janeiro,2021,98.99,64.19,102.12,2.52,0.91,7.3,7.13,268.95,542.42,165.03,39.66,78.94,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.30368775532737113,0.6285742264003134,-1.6099999999999999,1.2383037277958469
Brazil,Rio de Janeiro,2021,80.0,40.49,75.33,0.72,0.52,9.53,7.95,466.31,1035.6,197.61,39.8,80.6,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.19063283812463827,0.5375016593654587,-0.19999999999999996,0.9803921568627452
Brazil,Rio de Janeiro,2021,97.21,59.5,89.92,2.53,0.93,5.73,6.86,318.76,4948.3,163.14,35.3,79.16,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.03296223708403208,0.6616992882562277,-1.5999999999999996,1.2126996007984032
Brazil,Rio de Janeiro,2021,90.25,46.66,87.01,2.61,1.71,5.74,5.96,463.87,421.93,132.24,42.09,79.91,Latin America & Caribbean,Upper middle income,Moderate,Moderate,2020s,0.3126758565247204,0.536260199977014,-0.8999999999999999,1.1154369052033124
Brazil,Rio de Janeiro,2021,93.79,53.77,93.76,3.85,2.39,4.57,2.87,329.07,1496.74,99.9,41.84,79.41,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.06670049541308906,0.5734854948805461,-1.46,1.1663972142768313
Brazil,Rio de Janeiro,2021,70.29,36.45,76.92,3.88,1.83,6.88,6.74,349.52,964.32,174.23,40.64,81.01,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.18048937140015744,0.47386895475819035,-2.05,0.8570905987074747
Brazil,Rio de Janeiro,2021,53.91,33.25,49.04,2.04,1.53,3.84,7.15,230.14,1610.81,145.58,40.93,81.87,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.09032081945142419,0.6780179445350735,-0.51,0.6505369856401592
Brazil,Rio de Janeiro,2021,129.85,60.09,132.35,3.07,2.17,7.29,5.68,263.1,1637.58,128.45,41.79,76.87,Latin America & Caribbean,Upper middle income,High,Sensitive,2020s,0.07839104590560118,0.45402342274272767,-0.8999999999999999,1.6675227944009245
Brazil,Rio de Janeiro,2021,49.77,28.54,40.99,1.11,1.0,3.08,2.36,188.32,3808.33,103.53,38.07,82.06,Latin America & Caribbean,Upper middle income,Very High,Good,2020s,0.02717800768114078,0.6962673822883629,-0.1100000000000001,0.5992053936913075
Brazil,Rio de Janeiro,2021,77.32,50.74,62.16,2.61,1.64,6.51,4.31,369.1,1970.41,144.61,40.33,80.58,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.07335358956280023,0.8162805662805663,-0.97,0.9477813189507232
Brazil,Rio de Janeiro,2021,90.56,53.94,77.44,1.26,1.68,4.56,6.33,240.3,3256.13,151.77,40.53,79.44,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.0465962365640917,0.6965392561983471,0.41999999999999993,1.1258080556936847
Brazil,Rio de Janeiro,2022,62.33,26.36,64.04,2.36,1.88,6.68,6.99,402.52,3105.8,176.47,40.17,81.65,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.05680121024848719,0.4116177389131792,-0.48,0.7541439806412582
Brazil,Rio de Janeiro,2022,132.4,92.17,117.4,0.61,1.74,8.02,6.71,134.84,4393.55,185.87,40.23,76.44,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.04229557065000967,0.7850936967632027,1.13,1.709710743801653
Brazil,Rio de Janeiro,2022,74.74,31.43,76.06,0.63,1.69,5.99,7.88,313.98,4600.38,165.14,39.83,80.65,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.03588923323003099,0.4132264002103602,1.06,0.9153704837721983
Brazil,Rio de Janeiro,2022,79.4,41.08,85.29,1.68,0.73,9.29,4.94,242.02,3796.77,144.15,36.7,80.19,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.03795648498987564,0.48165083831633243,-0.95,0.9779529498706738
Brazil,Rio de Janeiro,2022,113.86,70.56,121.21,4.0,1.48,9.57,2.01,239.41,3792.97,128.65,36.65,77.89,Latin America & Caribbean,Upper middle income,Very High,Sensitive,2020s,0.0339090715003018,0.5821301872782774,-2.52,1.4432754468246927
Brazil,Rio de Janeiro,2022,59.26,27.99,50.74,0.95,2.16,3.48,7.3,499.93,984.31,145.27,44.54,82.05,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.14743583237762736,0.5516357903035081,1.2100000000000002,0.7135460565924142
Brazil,Rio de Janeiro,2022,77.16,39.09,64.59,1.35,2.29,8.68,6.85,483.42,4665.3,164.19,40.85,80.82,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.03518633606926258,0.6052020436600093,0.94,0.9430457100953312
Brazil,Rio de Janeiro,2022,60.54,25.13,59.62,0.98,2.0,7.28,3.25,302.03,1559.0,140.25,43.47,81.57,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.08990384615384615,0.42150285139215027,1.02,0.7331960760566792
Brazil,Rio de Janeiro,2022,100.79,60.74,86.09,1.03,2.87,8.11,4.04,324.16,1259.86,151.63,46.33,78.93,Latin America & Caribbean,Upper middle income,High,Sensitive,2020s,0.12025918817315166,0.7055407132071089,1.84,1.2609783560615537
Brazil,Rio de Janeiro,2022,63.07,35.17,63.05,2.27,0.92,4.86,6.04,253.85,1945.95,133.28,38.56,81.3,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.06845578982511107,0.5578112609040444,-1.35,0.7663426488456866
Brazil,Rio de Janeiro,2022,59.99,25.38,43.33,2.46,2.73,5.63,6.33,227.3,1728.51,154.82,44.01,81.46,Latin America & Caribbean,Upper middle income,High,Moderate,2020s,0.08951668391625374,0.5857373644126471,0.27,0.7275042444821732
Brazil,Rio de Janeiro,2022,157.67,72.91,115.08,3.36,1.78,8.74,7.12,155.5,4583.3,168.98,37.4,74.8,Latin America & Caribbean,Upper middle income,Very High,Unhealthy,2020s,0.03686058940296228,0.633559263121307,-1.5799999999999998,2.080079155672823
Brazil,Rio de Janeiro,2022,37.54,25.41,30.93,1.88,2.15,4.99,3.37,308.74,1359.48,101.88,43.22,83.11,Latin America & Caribbean,Upper middle income,High,Good,2020s,0.07488533458779253,0.8215324927255092,0.27,0.44632029485197955
Brazil,Rio de Janeiro,2022,84.56,40.13,60.95,1.91,0.86,7.37,4.89,223.34,3381.35,151.48,37.28,79.81,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.04478543024820021,0.658408531583265,-1.0499999999999998,1.0464051478777379
Brazil,Rio de Janeiro,2022,101.84,45.41,101.17,3.8,2.91,8.75,2.15,256.62,694.24,131.22,44.25,78.72,Latin America & Caribbean,Upper middle income,High,Sensitive,2020s,0.18874057879293482,0.4488484728674508,-0.8899999999999997,1.2774711490215755
Brazil,Rio de Janeiro,2022,73.79,46.24,65.08,1.26,1.06,4.59,4.66,262.09,4609.92,104.02,37.32,80.6,Latin America & Caribbean,Upper middle income,Very High,Moderate,2020s,0.022559489212564954,0.7105101413644745,-0.19999999999999996,0.9042892156862746
